headings_match,orig_heading,aLabel,loc_id,category,url,talk_title,talk_date,order_in_day,is_speaker,display_name
True,Infectious diseases,Communicable diseases,sh85029015,TOPIC,http://id.loc.gov/authorities/sh85029015,The Next Influenza Pandemic: Introduction,2019-11-08,1,False,
True,"Dunn, Richard S.","Dunn, Richard S.",n50024925,PERSONAL_NAME,http://id.loc.gov/authorities/n50024925,"The Contrast between Slave Life in Jamaica and Virginia, 1760-1865",2005-11-12,3,True,Richard S. Dunn
True,"Dunn, Richard S.","Dunn, Richard S.",n50024925,PERSONAL_NAME,http://id.loc.gov/authorities/n50024925,Celebratory Concert In Honor Of Mary Maples Dunn And Richard S. Dunn,2007-4-26,6,False,
True,"Dunn, Richard S.","Dunn, Richard S.",n50024925,PERSONAL_NAME,http://id.loc.gov/authorities/n50024925,Entrepreneurs and the American South from Napoleon Bonaparte to Karl Marx,2008-11-13,4,True,Richard S. Dunn
False,Slavery--Virginia--History,,,TOPIC,,"The Contrast between Slave Life in Jamaica and Virginia, 1760-1865",2005-11-12,3,False,
False,Slavery--Jamaica--History,,,TOPIC,,"The Contrast between Slave Life in Jamaica and Virginia, 1760-1865",2005-11-12,3,False,
True,Virginia,Virginia,n79022909,GEOGRAPHIC,http://id.loc.gov/authorities/n79022909,"The Contrast between Slave Life in Jamaica and Virginia, 1760-1865",2005-11-12,3,False,
True,Jamaica,Jamaica,n81008540,GEOGRAPHIC,http://id.loc.gov/authorities/n81008540,"The Contrast between Slave Life in Jamaica and Virginia, 1760-1865",2005-11-12,3,False,
True,Jamaica,Jamaica,n81008540,GEOGRAPHIC,http://id.loc.gov/authorities/n81008540,Two Tales of Entrepreneurship: Barbados and Jamaica,2012-04-21,3,False,
True,"Blumberg, Baruch S., 1925-2011","Blumberg, Baruch S., 1925-2011",n82144388,PERSONAL_NAME,http://id.loc.gov/authorities/n82144388,Introduction,2006-4-27,1,True,Baruch S. Blumberg
True,"Blumberg, Baruch S., 1925-2011","Blumberg, Baruch S., 1925-2011",n82144388,PERSONAL_NAME,http://id.loc.gov/authorities/n82144388,The Work of the Supreme Court,2006-4-29,7,False,
True,"Blumberg, Baruch S., 1925-2011","Blumberg, Baruch S., 1925-2011",n82144388,PERSONAL_NAME,http://id.loc.gov/authorities/n82144388,Opening Remarks,2009-11-12,2,True,Baruch S. Blumberg
True,"Blumberg, Baruch S., 1925-2011","Blumberg, Baruch S., 1925-2011",n82144388,PERSONAL_NAME,http://id.loc.gov/authorities/n82144388,Introduction to Space Science and Engineering: Present and Future,2010-04-24,2,True,Baruch S. Blumberg
True,"Blumberg, Baruch S., 1925-2011","Blumberg, Baruch S., 1925-2011",n82144388,PERSONAL_NAME,http://id.loc.gov/authorities/n82144388,Introduction to Beneath the Surface: Oil in Troubled Waters,2010-11-13,6,True,Baruch S. Blumberg
True,"Blumberg, Baruch S., 1925-2011","Blumberg, Baruch S., 1925-2011",n82144388,PERSONAL_NAME,http://id.loc.gov/authorities/n82144388,Session Introduction: Tribute to Baruch Blumberg,2011-04-29,2,False,
True,"Blumberg, Baruch S., 1925-2011","Blumberg, Baruch S., 1925-2011",n82144388,PERSONAL_NAME,http://id.loc.gov/authorities/n82144388,Fauci and Thompson in Honor of Barry Blumberg,2016-04-29,5,False,
True,"Thomas, J. M. (John Meurig)","Thomas, J. M. (John Meurig)",n80120938,PERSONAL_NAME,http://id.loc.gov/authorities/n80120938,Faraday and Franklin,2006-4-27,2,True,Sir John Meurig Thomas
True,"Thomas, J. M. (John Meurig)","Thomas, J. M. (John Meurig)",n80120938,PERSONAL_NAME,http://id.loc.gov/authorities/n80120938,"Sir Humphry Davy: Natural Philosopher, Discoverer, Inventor, Poet and Man of Action",2012-04-19,4,True,Sir John Meurig Thomas
False,Scientists--History--18th century,,,TOPIC,,Faraday and Franklin,2006-4-27,2,False,
False,Scientists--History--18th century,,,TOPIC,,Franklin’s Vision,2006-4-27,3,False,
False,Scientists--History--18th century,,,TOPIC,,Benjamin Franklin and Erasable Writing,2006-4-27,4,False,
False,Scientists--History--18th century,,,TOPIC,,Franklin and Einstein,2006-4-27,5,False,
False,Scientists--History--19th century,,,TOPIC,,Faraday and Franklin,2006-4-27,2,False,
True,"Faraday, Michael, 1791-1867","Faraday, Michael, 1791-1867",n50009174,PERSONAL_NAME,http://id.loc.gov/authorities/n50009174,Faraday and Franklin,2006-4-27,2,False,
True,"Zewail, Ahmed H.","Zewail, Ahmed H.",n78020898,PERSONAL_NAME,http://id.loc.gov/authorities/n78020898,Franklin’s Vision,2006-4-27,3,True,Ahmed H. Zewail
True,"Stallybrass, Peter","Stallybrass, Peter",n86080179,PERSONAL_NAME,http://id.loc.gov/authorities/n86080179,Benjamin Franklin and Erasable Writing,2006-4-27,4,True,Peter Stallybrass
False,Inventions--History--18th century,,,TOPIC,,Benjamin Franklin and Erasable Writing,2006-4-27,4,False,
True,"Isaacson, Walter","Isaacson, Walter",n83038709,PERSONAL_NAME,http://id.loc.gov/authorities/n83038709,Franklin and Einstein,2006-4-27,5,True,Walter Isaacson
False,Scientists--History--20th century,,,TOPIC,,Franklin and Einstein,2006-4-27,5,False,
True,"Einstein, Albert, 1879-1955","Einstein, Albert, 1879-1955",n79022889,PERSONAL_NAME,http://id.loc.gov/authorities/n79022889,Franklin and Einstein,2006-4-27,5,False,
True,"Einstein, Albert, 1879-1955","Einstein, Albert, 1879-1955",n79022889,PERSONAL_NAME,http://id.loc.gov/authorities/n79022889,Did Einstein Get it Right? A Centennial Assessment,2016-04-29,2,False,
True,"Harper, Conrad K.","Harper, Conrad K.",n85046741,PERSONAL_NAME,http://id.loc.gov/authorities/n85046741,Introduction to Afternoon Session,2006-4-27,6,True,Conrad Harper
True,"Harper, Conrad K.","Harper, Conrad K.",n85046741,PERSONAL_NAME,http://id.loc.gov/authorities/n85046741,Symposium on Newly Acquired Jefferson Letters for the APS Library: Introduction,2010-04-22,2,True,Conrad Harper
True,"LeClerc, Paul, 1941-","LeClerc, Paul, 1941-",n97055394,PERSONAL_NAME,http://id.loc.gov/authorities/n97055394,Introduction to Afternoon Session,2006-4-27,6,False,
True,"LeClerc, Paul, 1941-","LeClerc, Paul, 1941-",n97055394,PERSONAL_NAME,http://id.loc.gov/authorities/n97055394,The Enlightenment On-Line: Opportunities and Complexities,2006-4-27,7,True,Paul LeClerc
False,Humanities--Research--21st century,,,TOPIC,,The Enlightenment On-Line: Opportunities and Complexities,2006-4-27,7,False,
True,Electronic Enlightenment Project,Electronic Enlightenment Project,no2017134852,CORPORATE_NAME,http://id.loc.gov/authorities/no2017134852,The Enlightenment On-Line: Opportunities and Complexities,2006-4-27,7,False,
True,"Voltaire, 1694-1778","Voltaire, 1694-1778",n80126267,PERSONAL_NAME,http://id.loc.gov/authorities/n80126267,The Enlightenment On-Line: Opportunities and Complexities,2006-4-27,7,False,
True,"Gordin, Michael D.","Gordin, Michael D.",n2003003760,PERSONAL_NAME,http://id.loc.gov/authorities/n2003003760,"Arduous and Delicate Talk: Princess Dashkova, the Academy of Sciences, and the Taming of Natural Philosophy",2006-4-27,8,True,Michael D. Gordin
True,"Philosophy, Modern","Philosophy, Modern",sh85100960,TOPIC,http://id.loc.gov/authorities/sh85100960,"Arduous and Delicate Talk: Princess Dashkova, the Academy of Sciences, and the Taming of Natural Philosophy",2006-4-27,8,False,
False,Russia--18th century,,,TOPIC,,"Arduous and Delicate Talk: Princess Dashkova, the Academy of Sciences, and the Taming of Natural Philosophy",2006-4-27,8,False,
True,Russia,Russia,n80001203,GEOGRAPHIC,http://id.loc.gov/authorities/n80001203,"Arduous and Delicate Talk: Princess Dashkova, the Academy of Sciences, and the Taming of Natural Philosophy",2006-4-27,8,False,
True,Russia,Russia,n80001203,GEOGRAPHIC,http://id.loc.gov/authorities/n80001203,The Power of Names: In Culture and In Mathematics,2011-11-18,4,False,
True,Russia,Russia,n80001203,GEOGRAPHIC,http://id.loc.gov/authorities/n80001203,A Five Minute Perspective on Ukraine,2014-04-26,1,False,
True,Russia,Russia,n80001203,GEOGRAPHIC,http://id.loc.gov/authorities/n80001203,Lysenko’s Ghost: Epigenetics and Russia,2015-11-14,6,False,
True,Russia,Russia,n80001203,GEOGRAPHIC,http://id.loc.gov/authorities/n80001203,How Russian Hackers and Trolls Exploited U.S. Media in 2016,2018-04-27,3,False,
False,Imperatorskai︠a︡ akademīi︠a︡ nauk (Russia),Imperatorskai︠a︡ akademīi︠a︡ naukʺ (Russia). Otdi︠e︡lenīe russkago i︠a︡zyka i slovesnosti,n85826223,CORPORATE_NAME,http://id.loc.gov/authorities/n85826223,"Arduous and Delicate Talk: Princess Dashkova, the Academy of Sciences, and the Taming of Natural Philosophy",2006-4-27,8,False,
False,"Dashkova, E. R. (Ekaterina Romanovna), kni︠a︡gini︠a︡, 1743-1810","Dashkova, E. R. (Ekaterina Romanovna), kni︠a︡gini︠a︡, 1743-1810",n85052514,PERSONAL_NAME,http://id.loc.gov/authorities/n85052514,"Arduous and Delicate Talk: Princess Dashkova, the Academy of Sciences, and the Taming of Natural Philosophy",2006-4-27,8,False,
True,"Gibson, George","Gibson, George",n79035618,PERSONAL_NAME,http://id.loc.gov/authorities/n79035618,"Portrait Unveiling of Whitfield J. Bell, Jr.",2006-4-27,9,True,George Gibson
False,Portraits--United States,,,TOPIC,,"Portrait Unveiling of Whitfield J. Bell, Jr.",2006-4-27,9,False,
True,"Bell, Whitfield J., Jr., 1914-2009","Bell, Whitfield J., Jr., 1914-2009",n50006799,PERSONAL_NAME,http://id.loc.gov/authorities/n50006799,"Portrait Unveiling of Whitfield J. Bell, Jr.",2006-4-27,9,False,
True,"Bell, Whitfield J., Jr., 1914-2009","Bell, Whitfield J., Jr., 1914-2009",n50006799,PERSONAL_NAME,http://id.loc.gov/authorities/n50006799,"Memorial Service for Whitfield J. Bell, Jr.",2009-4-23,4,False,
False,La Fenice Ensemble,,,PERSONAL_NAME,,Celebratory Concert,2006-4-27,10,True,La Fenice Ensemble
True,"Scarlata, Randall","Scarlata, Randall",no99027184,PERSONAL_NAME,http://id.loc.gov/authorities/no99027184,Celebratory Concert,2006-4-27,10,True,Randall Scarlata
True,Music--Performance,Music--Performance,sh85088806,TOPIC,http://id.loc.gov/authorities/sh85088806,Celebratory Concert,2006-4-27,10,False,
True,Music--Performance,Music--Performance,sh85088806,TOPIC,http://id.loc.gov/authorities/sh85088806,Celebratory Concert In Honor Of Mary Maples Dunn And Richard S. Dunn,2007-4-26,6,False,
True,Music--Performance,Music--Performance,sh85088806,TOPIC,http://id.loc.gov/authorities/sh85088806,Persiflage,2009-11-13,9,False,
True,Music--Performance,Music--Performance,sh85088806,TOPIC,http://id.loc.gov/authorities/sh85088806,Concert,2010-04-22,6,False,
True,Music--Performance,Music--Performance,sh85088806,TOPIC,http://id.loc.gov/authorities/sh85088806,Concert,2010-11-12,7,False,
True,Music--Performance,Music--Performance,sh85088806,TOPIC,http://id.loc.gov/authorities/sh85088806,"Concert in Recognition of Baruch S. Blumberg (July 28, 1925 – April 5, 2011) as President of the American Philosophical Society 2005-2011",2011-04-29,9,False,
True,Music--Performance,Music--Performance,sh85088806,TOPIC,http://id.loc.gov/authorities/sh85088806,Concert,2011-11-18,7,False,
True,Music--Performance,Music--Performance,sh85088806,TOPIC,http://id.loc.gov/authorities/sh85088806,Concert,2012-04-20,7,False,
True,Music--Performance,Music--Performance,sh85088806,TOPIC,http://id.loc.gov/authorities/sh85088806,Concert,2012-11-09,7,False,
True,Music--Performance,Music--Performance,sh85088806,TOPIC,http://id.loc.gov/authorities/sh85088806,Concert,2013-4-26,8,False,
True,Music--Performance,Music--Performance,sh85088806,TOPIC,http://id.loc.gov/authorities/sh85088806,Concert,2013-11-15,9,False,
True,Music--Performance,Music--Performance,sh85088806,TOPIC,http://id.loc.gov/authorities/sh85088806,Concert,2014-04-25,9,False,
True,Music--Performance,Music--Performance,sh85088806,TOPIC,http://id.loc.gov/authorities/sh85088806,Concert,2014-11-07,10,False,
True,Music--Performance,Music--Performance,sh85088806,TOPIC,http://id.loc.gov/authorities/sh85088806,Inside the Composer's Studio: Of Being is a Bird (Emily Dickinson),2016-11-11,5,False,
True,Music--Performance,Music--Performance,sh85088806,TOPIC,http://id.loc.gov/authorities/sh85088806,SoundLAB,2018-11-09,6,False,
True,"Fuchs, Elaine","Fuchs, Elaine",n2001130362,PERSONAL_NAME,http://id.loc.gov/authorities/n2001130362,Admission of New Members,2006-4-27,11,False,
True,"Kivelson, M. G. (Margaret Galland), 1928-","Kivelson, M. G. (Margaret Galland), 1928-",n83213689,PERSONAL_NAME,http://id.loc.gov/authorities/n83213689,Admission of New Members,2006-4-27,11,False,
True,"Rosenberg, Pierre","Rosenberg, Pierre",n79061307,PERSONAL_NAME,http://id.loc.gov/authorities/n79061307,Admission of New Members,2006-4-27,11,False,
True,"Rosenberg, Pierre","Rosenberg, Pierre",n79061307,PERSONAL_NAME,http://id.loc.gov/authorities/n79061307,Fragonard and Franklin,2006-4-28,2,True,Pierre Rosenberg
True,"Shiffrin, Richard M.","Shiffrin, Richard M.",n91121833,PERSONAL_NAME,http://id.loc.gov/authorities/n91121833,Admission of New Members,2006-4-27,11,False,
True,"Kurth, Reinhard, 1942-","Kurth, Reinhard, 1942-",n88122239,PERSONAL_NAME,http://id.loc.gov/authorities/n88122239,Admission of New Members,2006-4-27,12,False,
True,"Nash, Gary B.","Nash, Gary B.",n79059678,PERSONAL_NAME,http://id.loc.gov/authorities/n79059678,Admission of New Members,2006-4-27,12,False,
True,"Nash, Gary B.","Nash, Gary B.",n79059678,PERSONAL_NAME,http://id.loc.gov/authorities/n79059678,Franklin and Slavery: The Peculiar Connection,2006-4-28,6,True,Gary B. Nash
True,"Choppin, Purnell W.","Choppin, Purnell W.",n81123683,PERSONAL_NAME,http://id.loc.gov/authorities/n81123683,Introduction to Morning Session,2006-4-28,1,True,Purnell W. Choppin
True,"Choppin, Purnell W.","Choppin, Purnell W.",n81123683,PERSONAL_NAME,http://id.loc.gov/authorities/n81123683,Alexander G. Bearn: A Commemoration,2009-11-13,2,True,Purnell W. Choppin
True,"Choppin, Purnell W.","Choppin, Purnell W.",n81123683,PERSONAL_NAME,http://id.loc.gov/authorities/n81123683,"Yellow Fever, a Success Story",2013-11-14,3,True,Purnell W. Choppin
True,"Fragonard, Jean-Honoré, 1732-1806","Fragonard, Jean-Honoré, 1732-1806",n50025368,PERSONAL_NAME,http://id.loc.gov/authorities/n50025368,Fragonard and Franklin,2006-4-28,2,False,
True,"Brézin, E.","Brézin, E.",n89656988,PERSONAL_NAME,http://id.loc.gov/authorities/n89656988,Trends in French Science,2006-4-28,3,True,Édouard Brézin
False,Science--France--21st century,,,TOPIC,,Trends in French Science,2006-4-28,3,False,
False,Académie des Sciences,,d88c041fbcda01957ea9723760b5b77d,CORPORATE_NAME,http://id.loc.gov/authorities/d88c041fbcda01957ea9723760b5b77d,Trends in French Science,2006-4-28,3,False,
True,"Atiyah, Michael Francis, 1929-2019","Atiyah, Michael Francis, 1929-2019",n50030722,PERSONAL_NAME,http://id.loc.gov/authorities/n50030722,Benjamin Franklin and the Edinburgh Enlightenment,2006-4-28,4,True,Michael Atiyah
False,Science--Scotland--18th century,,,TOPIC,,Benjamin Franklin and the Edinburgh Enlightenment,2006-4-28,4,False,
True,Scotland,Scotland,n79123936,GEOGRAPHIC,http://id.loc.gov/authorities/n79123936,Benjamin Franklin and the Edinburgh Enlightenment,2006-4-28,4,False,
True,Scotland,Scotland,n79123936,GEOGRAPHIC,http://id.loc.gov/authorities/n79123936,Benjamin Franklin and the Edinburgh Enlightenment,2006-4-28,4,False,
True,"Heilbron, J. L.","Heilbron, J. L.",n79006489,PERSONAL_NAME,http://id.loc.gov/authorities/n79006489,Plus and Minus: Franklin’s Zero-Sum Way of Thinking,2006-4-28,5,True,John L. Heilbron
True,Social history--18th century,Social history--18th century,sh85123954,TOPIC,http://id.loc.gov/authorities/sh85123954,Franklin and Slavery: The Peculiar Connection,2006-4-28,6,False,
False,Slavery--History--18th century,,,TOPIC,,Franklin and Slavery: The Peculiar Connection,2006-4-28,6,False,
False,United States--History--18th century,Legislators--Books and reading--United States--History--18th century,sh2010004392,TOPIC,http://id.loc.gov/authorities/sh2010004392,Franklin and Slavery: The Peculiar Connection,2006-4-28,6,False,
True,Slavery,Slavery,sh85123314,PERSONAL_NAME,http://id.loc.gov/authorities/sh85123314,Franklin and Slavery: The Peculiar Connection,2006-4-28,6,False,
True,Slavery,Slavery,sh85123314,PERSONAL_NAME,http://id.loc.gov/authorities/sh85123314,A Young Man from “Ultima Thule” Visits Jefferson: Alexander von Humboldt in Philadelphia and Washington,2009-11-14,4,False,
True,"Remer, Rosalind, 1963-","Remer, Rosalind, 1963-",no91029563,PERSONAL_NAME,http://id.loc.gov/authorities/no91029563,The Art of the Anniversary: Celebrating Ben at 300,2006-4-28,7,True,Rosalind Remer
True,"United States--Anniversaries, etc.","United States--Anniversaries, etc.",sh85139796,TOPIC,http://id.loc.gov/authorities/sh85139796,The Art of the Anniversary: Celebrating Ben at 300,2006-4-28,7,False,
False,Scientists--United States--History--18th Century,,,TOPIC,,The Art of the Anniversary: Celebrating Ben at 300,2006-4-28,7,False,
False,Benjamin Franklin Tercentenary,Benjamin Franklin Tercentenary Federal Commission,n2007043614,OTHER,http://id.loc.gov/authorities/n2007043614,The Art of the Anniversary: Celebrating Ben at 300,2006-4-28,7,False,
False,Benjamin Franklin Tercentenary,Benjamin Franklin Tercentenary Federal Commission,n2007043614,OTHER,http://id.loc.gov/authorities/n2007043614,"How Do You Fit Benjamin Franklin Into 8,000 Square Feet?",2006-4-28,8,False,
True,"Talbott, Page","Talbott, Page",n81135967,PERSONAL_NAME,http://id.loc.gov/authorities/n81135967,"How Do You Fit Benjamin Franklin Into 8,000 Square Feet?",2006-4-28,8,True,Page Talbott
False,United States--Exhibitions,Artists' preparatory studies--United States--Exhibitions,sh2009116007,TOPIC,http://id.loc.gov/authorities/sh2009116007,"How Do You Fit Benjamin Franklin Into 8,000 Square Feet?",2006-4-28,8,False,
